x,y,z,s,t,w
768240,515361,925089,415548,662025,1014135
768240,73332,771732,657951,662025,1014135
977760,219996,1002204,155103,269175,1014135
977760,151320,989400,222615,269175,1014135
242352,454410,514998,873936,985014,1014390
242352,411264,477360,895050,985014,1014390
528768,655776,842400,565110,865674,1014390
565110,655776,865674,528768,842400,1014390
873936,454410,985014,242352,514998,1014390
895050,411264,985014,242352,477360,1014390
304128,887040,937728,387296,967904,1014560
387296,887040,967904,304128,937728,1014560
69048,447810,453102,907920,1012350,1014702
907920,447810,1012350,69048,453102,1014702
570440,128349,584701,829332,839205,1014725
829332,128349,839205,570440,584701,1014725
96432,655424,662480,768768,1010240,1014832
175168,204624,269360,978432,999600,1014832
222768,151424,269360,978432,990080,1014832
586432,263424,642880,785232,828240,1014832
768768,655424,1010240,96432,662480,1014832
785232,263424,828240,586432,642880,1014832
978432,204624,999600,175168,269360,1014832
978432,151424,990080,222768,269360,1014832
575276,283920,641524,786357,836043,1014845
786357,283920,836043,575276,641524,1014845
215040,928512,953088,349184,992000,1015040
349184,928512,992000,215040,953088,1015040
423808,794640,900592,468270,922350,1015058
468270,794640,922350,423808,900592,1015058
518700,601920,794580,632016,872784,1015284
632016,601920,872784,518700,794580,1015284
416052,716661,828675,586740,926211,1015365
586740,716661,926211,416052,828675,1015365
302036,156177,340025,956760,969423,1015385
956760,156177,969423,302036,340025,1015385
242616,454905,515559,874888,986087,1015495
242616,411712,477880,896025,986087,1015495
874888,454905,986087,242616,515559,1015495
896025,411712,986087,242616,477880,1015495
222921,151528,269545,979104,990760,1015529
979104,151528,990760,222921,269545,1015529
410130,281160,497250,885600,929160,1015650
570960,128466,585234,830088,839970,1015650
830088,128466,839970,570960,585234,1015650
885600,281160,929160,410130,497250,1015650
412335,686280,800625,624960,928200,1015665
624960,686280,928200,412335,800625,1015665
596750,520800,792050,636120,822120,1015870
636120,520800,822120,596750,792050,1015870
117000,873600,881400,505120,1009120,1015880
505120,873600,1009120,117000,881400,1015880
199017,408240,454167,908820,996300,1015983
908820,408240,996300,199017,454167,1015983
424256,795480,901544,468765,923325,1016131
468765,795480,923325,424256,901544,1016131
223074,151632,269730,979776,991440,1016226
979776,151632,991440,223074,269730,1016226
592515,517104,786429,643860,825804,1016379
592515,485100,765765,668304,825804,1016379
643860,517104,825804,592515,786429,1016379
668304,485100,825804,592515,765765,1016379
223110,810432,840582,571376,991600,1016390
571376,810432,991600,223110,840582,1016390
264992,456456,527800,868608,981240,1016392
868608,456456,981240,264992,527800,1016392
40320,126464,132736,1007760,1015664,1016464
1007760,126464,1015664,40320,132736,1016464
571480,128583,585767,830844,840735,1016575
830844,128583,840735,571480,585767,1016575
242880,455400,516120,875840,987160,1016600
242880,412160,478400,897000,987160,1016600
529920,355488,638112,791384,867560,1016600
791384,355488,867560,529920,638112,1016600
875840,455400,987160,242880,516120,1016600
897000,412160,987160,242880,478400,1016600
223227,151736,269915,980448,992120,1016923
980448,151736,992120,223227,269915,1016923
424704,796320,902496,469260,924300,1017204
469260,796320,924300,424704,902496,1017204
205920,191022,280878,977704,996190,1017250
977704,191022,996190,205920,280878,1017250
572000,128700,586300,831600,841500,1017500
831600,128700,841500,572000,586300,1017500
302680,156510,340750,958800,971490,1017550
958800,156510,971490,302680,340750,1017550
155636,220752,270100,981120,1005648,1017620
223380,151840,270100,981120,992800,1017620
416976,517132,664300,770880,928268,1017620
660212,73584,664300,770880,774384,1017620
770880,517132,928268,416976,664300,1017620
770880,73584,774384,660212,664300,1017620
981120,220752,1005648,155636,270100,1017620
981120,151840,992800,223380,270100,1017620
243144,455895,516681,876792,988233,1017705
243144,412608,478920,897975,988233,1017705
876792,455895,988233,243144,516681,1017705
897975,412608,988233,243144,478920,1017705
417144,718542,830850,588280,928642,1018030
588280,718542,928642,417144,830850,1018030
67650,505120,509630,881400,1015880,1018130
67650,117000,135150,1009120,1015880,1018130
881400,505120,1015880,67650,509630,1018130
1009120,117000,1015880,67650,135150,1018130
112788,96159,148215,1007380,1011959,1018225
1007380,96159,1011959,112788,148215,1018225
425152,797160,903448,469755,925275,1018277
469755,797160,925275,425152,903448,1018277
223533,151944,270285,981792,993480,1018317
981792,151944,993480,223533,270285,1018317
183645,964656,981981,269892,1001700,1018395
269892,964656,1001700,183645,981981,1018395
572520,128817,586833,832356,842265,1018425
832356,128817,842265,572520,586833,1018425
243408,456390,517242,877744,989306,1018810
243408,413056,479440,898950,989306,1018810
877744,456390,989306,243408,517242,1018810
898950,413056,989306,243408,479440,1018810
126880,963300,971620,307125,1011075,1019005
215880,932139,956811,350548,995875,1019005
307125,963300,1011075,126880,971620,1019005
350548,932139,995875,215880,956811,1019005
223686,152048,270470,982464,994160,1019014
567686,346752,665210,771936,846240,1019014
771936,346752,846240,567686,665210,1019014
982464,152048,994160,223686,270470,1019014
131544,434217,453705,912456,1010505,1019031
912456,434217,1010505,131544,453705,1019031
598675,522480,794605,638172,824772,1019147
638172,522480,824772,598675,794605,1019147
425600,798000,904400,470250,926250,1019350
470250,798000,926250,425600,904400,1019350
573040,514368,770032,667926,843030,1019350
573040,128934,587366,833112,843030,1019350
667926,514368,843030,573040,770032,1019350
833112,128934,843030,573040,587366,1019350
282744,571710,637806,795600,979710,1019694
795600,571710,979710,282744,637806,1019694
223839,152152,270655,983136,994840,1019711
983136,152152,994840,223839,270655,1019711
303324,156843,341475,960840,973557,1019715
960840,156843,973557,303324,341475,1019715
520975,604560,798065,634788,876612,1019737
634788,604560,876612,520975,798065,1019737
57138,59840,82738,1016400,1018160,1019762
1016400,59840,1018160,57138,82738,1019762
96915,112464,148461,1009052,1015300,1019915
243672,456885,517803,878696,990379,1019915
243672,413504,479960,899925,990379,1019915
878696,456885,990379,243672,517803,1019915
899925,413504,990379,243672,479960,1019915
1009052,112464,1015300,96915,148461,1019915
199836,409920,456036,912560,1000400,1020164
912560,409920,1000400,199836,456036,1020164
51408,183744,190800,1002240,1018944,1020240
1002240,183744,1018944,51408,190800,1020240
573560,129051,587899,833868,843795,1020275
833868,129051,843795,573560,587899,1020275
223992,152256,270840,983808,995520,1020408
983808,152256,995520,223992,270840,1020408
426048,798840,905352,470745,927225,1020423
470745,798840,927225,426048,905352,1020423
418236,720423,833025,589820,931073,1020695
589820,720423,931073,418236,833025,1020695
578680,285600,645320,791010,840990,1020850
791010,285600,840990,578680,645320,1020850
243936,457380,518364,879648,991452,1021020
243936,413952,480480,900900,991452,1021020
879648,457380,991452,243936,518364,1021020
900900,413952,991452,243936,480480,1021020
156169,221508,271025,984480,1009092,1021105
224145,152360,271025,984480,996200,1021105
418404,518903,666575,773520,931447,1021105
662473,73836,666575,773520,777036,1021105
773520,518903,931447,418404,666575,1021105
773520,73836,777036,662473,666575,1021105
984480,221508,1009092,156169,271025,1021105
984480,152360,996200,224145,271025,1021105
574080,129168,588432,834624,844560,1021200
834624,129168,844560,574080,588432,1021200
426496,799680,906304,471240,928200,1021496
426496,221760,480704,901320,928200,1021496
471240,799680,928200,426496,906304,1021496
901320,221760,928200,426496,480704,1021496
408408,837760,932008,418656,936544,1021720
408408,183456,447720,918400,936544,1021720
418656,837760,936544,408408,932008,1021720
918400,183456,936544,408408,447720,1021720
224298,152464,271210,985152,996880,1021802
985152,152464,996880,224298,271210,1021802
303968,157176,342200,962880,975624,1021880
962880,157176,975624,303968,342200,1021880
156325,567840,588965,835380,1010100,1022125
209235,760032,788307,650624,1000480,1022125
244200,457875,518925,880600,992525,1022125
244200,414400,481000,901875,992525,1022125
454272,782496,904800,475475,915629,1022125
475475,782496,915629,454272,904800,1022125
532800,357420,641580,795685,872275,1022125
574600,129285,588965,835380,845325,1022125
650624,760032,1000480,209235,788307,1022125
650624,136068,664700,776475,788307,1022125
776475,136068,788307,650624,664700,1022125
795685,357420,872275,532800,641580,1022125
835380,567840,1010100,156325,588965,1022125
835380,129285,845325,574600,588965,1022125
880600,457875,992525,244200,518925,1022125
901875,414400,992525,244200,481000,1022125
236160,158424,284376,982080,994776,1022424
600600,524160,797160,640224,827424,1022424
640224,524160,827424,600600,797160,1022424
982080,158424,994776,236160,284376,1022424
113256,96558,148830,1011560,1016158,1022450
1011560,96558,1016158,113256,148830,1022450
224451,152568,271395,985824,997560,1022499
985824,152568,997560,224451,271395,1022499
426944,800520,907256,471735,929175,1022569
471735,800520,929175,426944,907256,1022569
216720,935766,960534,351912,999750,1022970
351912,935766,999750,216720,960534,1022970
325360,397404,513604,884697,969855,1022975
884697,397404,969855,325360,513604,1022975
575120,129402,589498,836136,846090,1023050
836136,129402,846090,575120,589498,1023050
224604,152672,271580,986496,998240,1023196
986496,152672,998240,224604,271580,1023196
244464,458370,519486,881552,993598,1023230
244464,414848,481520,902850,993598,1023230
881552,458370,993598,244464,519486,1023230
902850,414848,993598,244464,481520,1023230
419328,722304,835200,591360,933504,1023360
591360,722304,933504,419328,835200,1023360
427392,801360,908208,472230,930150,1023642
472230,801360,930150,427392,908208,1023642
555520,489600,740480,706860,859860,1023700
706860,489600,859860,555520,740480,1023700
81312,216216,231000,997425,1020591,1023825
997425,216216,1020591,81312,231000,1023825
97293,661276,668395,775632,1019260,1023893
176732,206451,271765,987168,1008525,1023893
224757,152776,271765,987168,998920,1023893
262515,953568,989043,264860,989668,1023893
262515,70300,271765,987168,989668,1023893
264860,953568,989668,262515,989043,1023893
591668,265776,648620,792243,835635,1023893
775632,661276,1019260,97293,668395,1023893
792243,265776,835635,591668,648620,1023893
987168,206451,1008525,176732,271765,1023893
987168,152776,998920,224757,271765,1023893
987168,70300,989668,262515,271765,1023893
224775,816480,846855,575640,999000,1023975
575640,816480,999000,224775,846855,1023975
575640,129519,590031,836892,846855,1023975
836892,129519,846855,575640,590031,1023975
304612,157509,342925,964920,977691,1024045
964920,157509,977691,304612,342925,1024045
523250,607200,801550,637560,880440,1024190
637560,607200,880440,523250,801550,1024190
244728,458865,520047,882504,994671,1024335
244728,415296,482040,903825,994671,1024335
882504,458865,994671,244728,520047,1024335
903825,415296,994671,244728,482040,1024335
200655,411600,457905,916300,1004500,1024345
916300,411600,1004500,200655,457905,1024345
156702,222264,271950,987840,1012536,1024590
224910,152880,271950,987840,999600,1024590
419832,520674,668850,776160,934626,1024590
664734,74088,668850,776160,779688,1024590
776160,520674,934626,419832,668850,1024590
776160,74088,779688,664734,668850,1024590
987840,222264,1012536,156702,271950,1024590
987840,152880,999600,224910,271950,1024590
427840,802200,909160,472725,931125,1024715
472725,802200,931125,427840,909160,1024715
576160,129636,590564,837648,847620,1024900
837648,129636,847620,576160,590564,1024900
225063,152984,272135,988512,1000280,1025287
988512,152984,1000280,225063,272135,1025287
416262,692816,808250,630912,937040,1025338
630912,692816,937040,416262,808250,1025338
244992,459360,520608,883456,995744,1025440
244992,415744,482560,904800,995744,1025440
326144,561792,649600,793440,972192,1025440
793440,561792,972192,326144,649600,1025440
883456,459360,995744,244992,520608,1025440
904800,415744,995744,244992,482560,1025440
602525,525840,799715,642276,830076,1025701
642276,525840,830076,602525,799715,1025701
428288,803040,910112,473220,932100,1025788
473220,803040,932100,428288,910112,1025788
576680,129753,591097,838404,848385,1025825
838404,129753,848385,576680,591097,1025825
225216,153088,272320,989184,1000960,1025984
989184,153088,1000960,225216,272320,1025984
113652,772464,780780,665665,1019711,1026025
420420,724185,837375,592900,935935,1026025
420420,487872,644028,798721,935935,1026025
592900,724185,935935,420420,837375,1026025
665665,772464,1019711,113652,780780,1026025
798721,487872,935935,420420,644028,1026025
267540,460845,532875,876960,990675,1026165
